哀	year	sum(match_count)	sum(volume_count)
针砭	1993	84	69
针砭	1992	54	48
针砭	1991	60	58
针砭	1990	55	55
针砭	1989	47	43
针砭	1988	60	60
针砭	1987	81	71
针砭	1986	88	81
针砭	1985	66	66
针砭	1984	80	69
针砭	1983	56	54
针砭	1982	46	44
针砭	1981	86	80
针砭	1980	44	41
针砭	1979	26	22
针砭	1978	10	10
针砭	1977	2	2
针砭	1962	12	8
震	year	sum(match_count)	sum(volume_count)
震	2000	11608	4299
震	1999	15922	4347
震	1998	10802	4154
震	1997	12446	3522
震	1996	8770	3409
震	1995	9470	3419
震	1994	10766	3643
震	1993	9956	3663
震	1992	9110	3343
震	1991	10248	3165
震	1990	13534	3486
震	1989	9978	3915
震	1988	12858	3721
震	1987	21214	3724
震	1986	9526	3366
震	1985	8160	3268
震	1984	6672	2861
震	1983	10332	2481
震	1982	7518	2253
震	1981	6878	2044
震	1980	2950	1337
震	1979	2508	1179
震	1978	2240	731
震	1977	1990	561
震	1976	1902	419
震	1975	672	311
震	1974	624	264
震	1973	530	224
震	1972	234	178
震	1971	320	99
震	1970	124	89
震	1969	56	56
震	1968	26	26
震	1967	254	79
震	1966	174	132
震	1965	212	184
震	1964	278	189
震	1963	194	123
震	1962	276	201
震	1961	126	108
震	1960	236	147
震	1959	460	356
震	1958	444	306
震	1957	636	380
震	1956	3934	285
震	1955	342	168
震	1954	62	51
震	1953	54	41
震	1952	842	110
震	1951	62	33
震	1950	46	39
震	1949	490	41
震	1948	26	16
震	1947	10	10
震	1946	16	10
震	1945	4	4
震	1944	6	6
震	1943	6	4
震	1941	6	6
震	1940	2	2
震	1939	26	18
震	1938	12	12
震	1937	38	25
震	1936	46	37
震	1935	58	23
震	1934	34	29
震	1933	36	25
震	1932	26	22
震	1931	22	20
震	1930	42	33
震	1929	32	22
震	1928	4	4
震	1927	4	4
震	1925	12	10
震	1924	10	10
震	1923	8	7
震	1922	4	4
震	1920	2	2
震	1912	4	2
震	1911	2	2
震	1907	2	2
震	1906	2	2
震	1900	10	10
震惊	year	sum(match_count)	sum(volume_count)
震惊	2000	19416	7582
震惊	1999	18930	7102
震惊	1998	18318	6822
震惊	1997	15794	5960
震惊	1996	14374	5553
震惊	1995	14660	5819
震惊	1994	13812	5711
震惊	1993	16922	6676
震惊	1992	11526	5092
震惊	1991	11316	5024
震惊	1990	10586	4942
震惊	1989	12188	5735
震惊	1988	12828	6022
震惊	1987	11530	5627
震惊	1986	11138	5482
震惊	1985	11536	5713
震惊	1984	9788	5100
震惊	1983	7896	4098
震惊	1982	6752	3679
震惊	1981	5506	3009
震惊	1980	4688	2536
震惊	1979	3686	2090
震惊	1978	1428	941
震惊	1977	960	584
震惊	1976	404	269
震惊	1975	380	276
震惊	1974	250	204
震惊	1973	206	157
震惊	1972	202	133
震惊	1971	70	54
震惊	1970	48	38
震惊	1969	16	14
震惊	1968	8	8
震惊	1967	24	18
震惊	1966	88	80
震惊	1965	196	154
震惊	1964	290	213
震惊	1963	404	277
震惊	1962	350	252
震惊	1961	194	142
震惊	1960	114	95
震惊	1959	366	280
震惊	1958	322	259
震惊	1957	330	255
震惊	1956	232	160
震惊	1955	76	59
震惊	1954	10	10
震惊	1953	10	10
震惊	1952	2	2
震惊	1951	10	2
震惊	1950	2	2
震惊	1949	16	14
震惊	1947	4	2
震惊	1945	4	2
震惊	1939	2	2
震惊	1938	4	4
震惊	1936	4	4
震惊	1932	6	6
震惊	1930	6	4
震惊	1927	4	4
震惊	1923	4	3
震惊	1916	2	2
震惊	1912	4	2
震惊	1903	10	2
震惊	1900	22	15
震怒	year	sum(match_count)	sum(volume_count)
震怒	2000	732	654
震怒	1999	682	606
震怒	1998	782	667
震怒	1997	599	523
震怒	1996	594	531
震怒	1995	613	543
震怒	1994	540	462
震怒	1993	674	624
震怒	1992	442	417
震怒	1991	462	405
震怒	1990	540	477
震怒	1989	496	450
震怒	1988	482	420
震怒	1987	534	493
震怒	1986	456	417
震怒	1985	503	443
震怒	1984	414	392
震怒	1983	300	280
震怒	1982	306	277
震怒	1981	256	247
震怒	1980	274	242
震怒	1979	214	191
震怒	1978	78	69
震怒	1977	44	42
震怒	1976	16	16
震怒	1975	24	20
震怒	1974	8	8
震怒	1973	8	8
震怒	1972	8	8
震怒	1971	2	2
震怒	1970	2	2
震怒	1967	8	8
震怒	1966	6	6
震怒	1965	8	6
震怒	1964	34	34
震怒	1963	28	27
震怒	1962	20	20
震怒	1961	18	18
震怒	1960	18	16
震怒	1959	18	16
震怒	1958	16	16
震怒	1957	22	21
震怒	1956	14	12
震怒	1955	2	2
震怒	1954	2	2
震怒	1953	4	4
震怒	1948	2	2
震怒	1939	2	2
震怒	1938	2	2
怔	year	sum(match_count)	sum(volume_count)
怔	2000	24	18
怔	1999	8	8
怔	1998	3	3
怔	1997	9	9
怔	1996	3	3
怔	1995	14	11
怔	1994	7	7
怔	1993	6	6
怔	1992	14	14
怔	1991	8	8
怔	1990	10	10
怔	1989	6	6
怔	1988	8	8
怔	1987	11	9
怔	1986	16	16
怔	1985	17	17
怔	1984	6	6
怔	1983	14	12
怔	1982	6	6
怔	1981	5	5
怔	1980	8	8
怔	1979	2	2
怔	1978	3	3
怔	1968	2	2
怔	1965	3	3
怔	1963	4	4
怔	1962	2	2
怔	1958	8	8
怔	1956	8	8
怔	1955	2	2
指斥	year	sum(match_count)	sum(volume_count)
指斥	2000	218	202
指斥	1999	206	197
指斥	1998	208	187
指斥	1997	188	174
指斥	1996	148	137
指斥	1995	114	110
指斥	1994	169	161
指斥	1993	224	196
指斥	1992	169	156
指斥	1991	195	176
指斥	1990	126	124
指斥	1989	206	192
指斥	1988	286	254
指斥	1987	261	242
指斥	1986	198	188
指斥	1985	208	203
指斥	1984	204	194
指斥	1983	148	146
指斥	1982	134	133
指斥	1981	261	182
指斥	1980	81	81
指斥	1979	124	111
指斥	1978	26	26
指斥	1977	14	14
指斥	1975	8	8
指斥	1974	4	4
指斥	1973	2	2
指斥	1972	4	4
指斥	1971	4	4
指斥	1969	2	2
指斥	1968	2	2
指斥	1965	4	4
指斥	1964	6	6
指斥	1963	4	4
指斥	1962	10	10
指斥	1961	2	2
指斥	1960	4	4
指斥	1959	18	16
指斥	1958	10	9
指斥	1957	10	10
指斥	1956	10	10
指斥	1955	2	2
指斥	1953	2	2
指斥	1951	2	2
指斥	1948	2	2
指斥	1927	2	2
指斥	1926	2	2
指桑骂槐	year	sum(match_count)	sum(volume_count)
指桑骂槐	2000	15	15
指桑骂槐	1999	6	6
指桑骂槐	1998	8	8
指桑骂槐	1996	3	3
指桑骂槐	1995	6	6
指桑骂槐	1994	2	2
指桑骂槐	1991	2	2
指桑骂槐	1990	2	2
指桑骂槐	1989	18	18
指桑骂槐	1988	1	1
指桑骂槐	1986	7	7
指桑骂槐	1985	7	7
指桑骂槐	1984	2	2
指桑骂槐	1983	8	8
指桑骂槐	1982	4	4
指桑骂槐	1981	12	12
指桑骂槐	1980	2	2
指桑骂槐	1979	10	10
指责	year	sum(match_count)	sum(volume_count)
指责	2000	25916	9117
指责	1999	27532	8611
指责	1998	29268	8656
指责	1997	21190	7297
指责	1996	21544	7249
指责	1995	19492	7359
指责	1994	20140	7099
指责	1993	24212	8435
指责	1992	20870	7504
指责	1991	21058	7111
指责	1990	18322	6739
指责	1989	22614	8150
指责	1988	22078	8714
指责	1987	20230	8134
指责	1986	18556	7041
指责	1985	17866	7569
指责	1984	16452	6929
指责	1983	14726	5564
指责	1982	13056	5046
指责	1981	13218	4766
指责	1980	9160	3615
指责	1979	5828	2644
指责	1978	2034	1171
指责	1977	1220	586
指责	1976	700	414
指责	1975	760	456
指责	1974	584	329
指责	1973	436	223
指责	1972	604	217
指责	1971	256	101
指责	1970	102	50
指责	1969	60	47
指责	1968	8	8
指责	1967	74	34
指责	1966	172	101
指责	1965	282	181
指责	1964	484	231
指责	1963	628	311
指责	1962	462	287
指责	1961	234	134
指责	1960	172	113
指责	1959	404	229
指责	1958	372	269
指责	1957	678	410
指责	1956	450	211
指责	1955	458	162
指责	1954	14	11
指责	1953	16	11
指责	1952	4	2
指责	1951	14	9
指责	1949	34	18
指责	1948	2	2
指责	1945	4	2
指责	1939	10	3
指责	1938	4	4
指责	1936	24	3
指责	1934	20	5
指责	1933	6	3
指责	1932	2	2
指责	1931	2	2
指责	1929	2	2
指责	1903	12	2
指责	1900	14	6
指摘	year	sum(match_count)	sum(volume_count)
指摘	2000	988	772
指摘	1999	1348	935
指摘	1998	1356	863
指摘	1997	754	560
指摘	1996	954	639
指摘	1995	776	590
指摘	1994	980	714
指摘	1993	936	777
指摘	1992	1019	773
指摘	1991	1050	709
指摘	1990	1106	767
指摘	1989	1451	965
指摘	1988	1324	1002
指摘	1987	1160	882
指摘	1986	1336	1034
指摘	1985	1670	1153
指摘	1984	1922	1220
指摘	1983	1494	1074
指摘	1982	1250	894
指摘	1981	1490	917
指摘	1980	826	646
指摘	1979	766	554
指摘	1978	212	176
指摘	1977	70	57
指摘	1976	60	40
指摘	1975	34	32
指摘	1974	48	31
指摘	1973	141	86
指摘	1972	34	29
指摘	1971	22	20
指摘	1970	24	19
指摘	1969	16	12
指摘	1968	6	6
指摘	1967	10	4
指摘	1966	16	14
指摘	1965	48	32
指摘	1964	62	42
指摘	1963	84	60
指摘	1962	112	89
指摘	1961	114	91
指摘	1960	36	33
指摘	1959	170	118
指摘	1958	108	78
指摘	1957	188	152
指摘	1956	110	81
指摘	1955	14	10
指摘	1954	2	2
指摘	1953	20	17
指摘	1952	6	5
指摘	1951	2	2
指摘	1949	14	7
指摘	1948	2	2
指摘	1941	2	2
指摘	1940	2	2
指摘	1938	8	6
指摘	1937	4	4
指摘	1936	14	12
指摘	1935	6	5
指摘	1934	8	6
指摘	1933	4	4
指摘	1931	4	4
指摘	1930	6	6
指摘	1926	2	2
指摘	1925	4	2
指摘	1921	2	2
指摘	1920	2	2
置疑	year	sum(match_count)	sum(volume_count)
置疑	2000	15848	6898
置疑	1999	13884	6271
置疑	1998	13906	6099
置疑	1997	11908	5310
置疑	1996	11072	5049
置疑	1995	11138	4895
置疑	1994	12104	5298
置疑	1993	13286	5860
置疑	1992	12040	5136
置疑	1991	11688	4936
置疑	1990	10390	4675
置疑	1989	10840	5303
置疑	1988	12284	5786
置疑	1987	10900	5190
置疑	1986	9184	4453
置疑	1985	9044	4613
置疑	1984	7390	3975
置疑	1983	7234	3591
置疑	1982	6282	3243
置疑	1981	5164	2661
置疑	1980	3206	1829
置疑	1979	2112	1224
置疑	1978	640	451
置疑	1977	250	191
置疑	1976	190	148
置疑	1975	186	132
置疑	1974	124	93
置疑	1973	98	71
置疑	1972	172	82
置疑	1971	78	56
置疑	1970	56	28
置疑	1969	20	18
置疑	1968	6	6
置疑	1967	12	12
置疑	1966	38	32
置疑	1965	116	75
置疑	1964	146	99
置疑	1963	278	185
置疑	1962	274	209
置疑	1961	98	66
置疑	1960	66	58
置疑	1959	192	154
置疑	1958	150	128
置疑	1957	258	218
置疑	1956	134	108
置疑	1955	204	104
置疑	1954	2	2
置疑	1953	4	4
置疑	1952	6	6
置疑	1951	10	8
置疑	1949	14	14
置疑	1948	2	2
置疑	1936	12	2
置疑	1934	2	2
置疑	1933	2	2
置疑	1932	4	4
置疑	1931	2	2
置疑	1930	2	2
置疑	1929	4	4
置疑	1924	4	2
置疑	1903	4	2
置疑	1900	18	6
置之不理	year	sum(match_count)	sum(volume_count)
置之不理	2000	3008	2202
置之不理	1999	2838	2030
置之不理	1998	2984	2156
置之不理	1997	2380	1712
置之不理	1996	2280	1658
置之不理	1995	2528	1927
置之不理	1994	2038	1546
置之不理	1993	2780	2086
置之不理	1992	2180	1648
置之不理	1991	2468	1769
置之不理	1990	2292	1677
置之不理	1989	2578	2009
置之不理	1988	2416	1859
置之不理	1987	2594	2021
置之不理	1986	2248	1742
置之不理	1985	2170	1716
置之不理	1984	2236	1721
置之不理	1983	2186	1576
置之不理	1982	1466	1162
置之不理	1981	1554	1170
置之不理	1980	1056	845
置之不理	1979	1120	820
置之不理	1978	426	356
置之不理	1977	188	156
置之不理	1976	68	58
置之不理	1975	142	124
置之不理	1974	64	56
置之不理	1973	126	96
置之不理	1972	124	79
置之不理	1971	36	32
置之不理	1970	8	8
置之不理	1969	6	6
置之不理	1968	4	4
置之不理	1967	40	34
置之不理	1966	40	32
置之不理	1965	155	98
置之不理	1964	144	122
置之不理	1963	190	142
置之不理	1962	128	106
置之不理	1961	104	85
置之不理	1960	62	56
置之不理	1959	156	117
置之不理	1958	184	131
置之不理	1957	238	189
置之不理	1956	128	102
置之不理	1955	94	65
置之不理	1954	4	4
置之不理	1953	18	8
置之不理	1952	4	2
置之不理	1951	10	10
置之不理	1949	2	2
置之不理	1948	4	4
置之不理	1946	2	2
置之不理	1944	2	2
置之不理	1938	8	4
置之不理	1936	4	2
置之不理	1934	2	2
置之不理	1932	2	2
置之不理	1930	2	2
置之不理	1929	2	2
置之不理	1927	4	4
置之不理	1923	4	2
置之不理	1921	2	2
置之不理	1900	8	6
置之度外	year	sum(match_count)	sum(volume_count)
置之度外	2000	582	541
置之度外	1999	672	616
置之度外	1998	612	555
置之度外	1997	478	439
置之度外	1996	483	428
置之度外	1995	576	532
置之度外	1994	542	491
置之度外	1993	616	570
置之度外	1992	466	411
置之度外	1991	518	473
置之度外	1990	464	424
置之度外	1989	460	431
置之度外	1988	540	524
置之度外	1987	624	576
置之度外	1986	594	554
置之度外	1985	686	639
置之度外	1984	618	571
置之度外	1983	490	450
置之度外	1982	466	434
置之度外	1981	488	438
置之度外	1980	362	333
置之度外	1979	336	322
置之度外	1978	194	172
置之度外	1977	142	120
置之度外	1976	72	63
置之度外	1975	38	34
置之度外	1974	36	36
置之度外	1973	34	34
置之度外	1972	16	16
置之度外	1971	4	4
置之度外	1970	2	2
置之度外	1969	2	2
置之度外	1968	4	4
置之度外	1967	4	4
置之度外	1966	12	12
置之度外	1965	46	44
置之度外	1964	48	32
置之度外	1963	18	18
置之度外	1962	26	24
置之度外	1961	28	28
置之度外	1960	12	12
置之度外	1959	22	22
置之度外	1958	32	32
置之度外	1957	14	12
置之度外	1956	20	20
置之度外	1955	2	2
置之度外	1933	2	2
置之度外	1930	4	4
质疑	year	sum(match_count)	sum(volume_count)
质疑	2000	16932	6199
质疑	1999	12898	5298
质疑	1998	11468	5043
质疑	1997	9408	4093
质疑	1996	8090	3912
质疑	1995	7148	3148
质疑	1994	6634	3237
质疑	1993	7324	3687
质疑	1992	6346	3256
质疑	1991	5734	2979
质疑	1990	5260	2856
质疑	1989	5986	3176
质疑	1988	6162	3359
质疑	1987	5488	2916
质疑	1986	4794	2559
质疑	1985	4090	2292
质疑	1984	3438	2037
质疑	1983	3366	1967
质疑	1982	3180	1672
质疑	1981	2342	1404
质疑	1980	1564	889
质疑	1979	752	462
质疑	1978	136	109
质疑	1977	80	62
质疑	1976	24	20
质疑	1975	40	26
质疑	1974	8	8
质疑	1973	22	22
质疑	1972	4	4
质疑	1971	12	12
质疑	1970	6	6
质疑	1969	6	6
质疑	1967	4	4
质疑	1966	2	2
质疑	1965	10	10
质疑	1964	34	27
质疑	1963	30	24
质疑	1962	60	27
质疑	1961	26	26
质疑	1960	4	2
质疑	1959	12	12
质疑	1958	10	8
质疑	1957	120	47
质疑	1956	8	8
质疑	1955	96	20
质疑	1953	2	2
质疑	1952	6	6
质疑	1951	2	2
质疑	1949	10	7
质疑	1937	2	2
质疑	1936	18	3
质疑	1930	2	2
质疑	1927	2	2
质疑	1906	2	2
质疑	1903	4	2
质疑	1900	8	7
咒	year	sum(match_count)	sum(volume_count)
咒	2000	745	675
咒	1999	797	692
咒	1998	867	753
咒	1997	556	486
咒	1996	542	499
咒	1995	627	555
咒	1994	612	542
咒	1993	777	695
咒	1992	742	641
咒	1991	572	519
咒	1990	629	558
咒	1989	715	649
咒	1988	869	752
咒	1987	696	623
咒	1986	844	747
咒	1985	840	722
咒	1984	772	714
咒	1983	636	596
咒	1982	582	516
咒	1981	510	446
咒	1980	505	443
咒	1979	392	354
咒	1978	94	88
咒	1977	64	60
咒	1976	74	60
咒	1975	28	28
咒	1974	44	44
咒	1973	32	32
咒	1972	22	20
咒	1971	8	8
咒	1968	4	4
咒	1966	22	17
咒	1965	30	30
咒	1964	16	16
咒	1963	32	25
咒	1962	42	38
咒	1961	34	32
咒	1960	42	37
咒	1959	64	57
咒	1958	60	52
咒	1957	72	65
咒	1956	92	53
咒	1955	8	8
咒	1954	2	2
咒	1953	4	4
咒	1951	4	4
咒	1949	4	4
咒	1929	4	4
咒	1928	2	2
咒	1900	2	2
咒骂	year	sum(match_count)	sum(volume_count)
咒骂	2000	1393	1089
咒骂	1999	1545	1218
咒骂	1998	1534	1200
咒骂	1997	1253	956
咒骂	1996	1544	1093
咒骂	1995	1719	1290
咒骂	1994	1323	1007
咒骂	1993	1629	1220
咒骂	1992	1291	1041
咒骂	1991	1232	981
咒骂	1990	1478	1068
咒骂	1989	1864	1309
咒骂	1988	1843	1360
咒骂	1987	1450	1167
咒骂	1986	1836	1399
咒骂	1985	2213	1562
咒骂	1984	1835	1437
咒骂	1983	1763	1324
咒骂	1982	1692	1266
咒骂	1981	1711	1312
咒骂	1980	1550	1110
咒骂	1979	1213	885
咒骂	1978	626	455
咒骂	1977	433	327
咒骂	1976	330	256
咒骂	1975	462	315
咒骂	1974	1024	504
咒骂	1973	162	130
咒骂	1972	109	88
咒骂	1971	62	50
咒骂	1970	48	31
咒骂	1969	32	15
咒骂	1968	2	2
咒骂	1967	38	18
咒骂	1966	274	126
咒骂	1965	68	34
咒骂	1964	30	28
咒骂	1963	34	18
咒骂	1962	60	26
咒骂	1961	6	6
咒骂	1960	12	12
咒骂	1959	2	2
咒骂	1958	24	7
咒骂	1957	16	12
咒骂	1956	32	24
咒骂	1955	18	15
咒骂	1953	4	4
咒骂	1952	6	4
咒骂	1951	10	10
咒骂	1950	2	2
咒骂	1949	4	2
咒骂	1948	2	2
咒骂	1945	2	2
咒骂	1900	6	6
追悔	year	sum(match_count)	sum(volume_count)
追悔	2000	80	76
追悔	1999	92	90
追悔	1998	80	80
追悔	1997	96	93
追悔	1996	54	51
追悔	1995	40	40
追悔	1994	48	48
追悔	1993	56	56
追悔	1992	54	52
追悔	1991	56	53
追悔	1990	34	34
追悔	1989	68	66
追悔	1988	98	88
追悔	1987	74	72
追悔	1986	74	70
追悔	1985	92	88
追悔	1984	86	84
追悔	1983	42	40
追悔	1982	76	76
追悔	1981	43	41
追悔	1980	42	42
追悔	1979	6	6
追悔	1978	8	8
追悔	1977	2	2
追悔	1965	6	4
追悔	1961	2	2
追悔	1958	6	6
追悔	1957	4	4
追悔	1956	2	2
着急	year	sum(match_count)	sum(volume_count)
着急	2000	3593	2147
着急	1999	3665	2160
着急	1998	3676	2260
着急	1997	2795	1768
着急	1996	2673	1730
着急	1995	2444	1702
着急	1994	2347	1558
着急	1993	2829	1845
着急	1992	2221	1514
着急	1991	1874	1295
着急	1990	1688	1272
着急	1989	2154	1584
着急	1988	2015	1507
着急	1987	1981	1427
着急	1986	2388	1617
着急	1985	2706	1915
着急	1984	2990	2038
着急	1983	2538	1643
着急	1982	2548	1663
着急	1981	2105	1427
着急	1980	2067	1280
着急	1979	1752	1122
着急	1978	919	587
着急	1977	508	318
着急	1976	306	185
着急	1975	276	210
着急	1974	160	146
着急	1973	228	182
着急	1972	300	192
着急	1971	50	42
着急	1970	18	16
着急	1969	14	12
着急	1968	8	8
着急	1967	8	8
着急	1966	76	60
着急	1965	254	171
着急	1964	206	172
着急	1963	200	156
着急	1962	246	186
着急	1961	70	66
着急	1960	68	54
着急	1959	154	133
着急	1958	236	202
着急	1957	124	114
着急	1956	160	118
着急	1955	18	16
着急	1954	2	2
着急	1952	2	2
着急	1951	6	6
着急	1948	2	2
着急	1946	2	2
着急	1938	2	2
着急	1935	2	2
着急	1932	4	4
自暴自弃	year	sum(match_count)	sum(volume_count)
自暴自弃	2000	154	142
自暴自弃	1999	192	187
自暴自弃	1998	213	198
自暴自弃	1997	171	165
自暴自弃	1996	180	178
自暴自弃	1995	161	157
自暴自弃	1994	134	126
自暴自弃	1993	203	200
自暴自弃	1992	151	147
自暴自弃	1991	114	107
自暴自弃	1990	109	99
自暴自弃	1989	120	113
自暴自弃	1988	168	156
自暴自弃	1987	149	147
自暴自弃	1986	144	133
自暴自弃	1985	187	183
自暴自弃	1984	162	158
自暴自弃	1983	120	120
自暴自弃	1982	134	125
自暴自弃	1981	76	74
自暴自弃	1980	55	55
自暴自弃	1979	32	32
自暴自弃	1978	2	2
自暴自弃	1977	10	10
自暴自弃	1972	1	1
自暴自弃	1971	4	4
自暴自弃	1965	6	6
自暴自弃	1964	2	2
自暴自弃	1962	8	8
自暴自弃	1961	2	2
自暴自弃	1959	4	4
自暴自弃	1956	6	6
自惭形秽	year	sum(match_count)	sum(volume_count)
自惭形秽	2000	38	38
自惭形秽	1999	45	43
自惭形秽	1998	24	22
自惭形秽	1997	38	38
自惭形秽	1996	38	36
自惭形秽	1995	35	35
自惭形秽	1994	23	23
自惭形秽	1993	37	37
自惭形秽	1992	23	23
自惭形秽	1991	14	14
自惭形秽	1990	40	38
自惭形秽	1989	31	31
自惭形秽	1988	34	34
自惭形秽	1987	26	26
自惭形秽	1986	26	26
自惭形秽	1985	15	15
自惭形秽	1984	10	10
自惭形秽	1983	7	7
自惭形秽	1982	10	10
自惭形秽	1981	22	22
自惭形秽	1980	7	7
自惭形秽	1979	2	2
自咎	year	sum(match_count)	sum(volume_count)
自咎	2000	3	3
自咎	1999	6	6
自咎	1998	4	4
自咎	1996	1	1
自咎	1994	2	2
自咎	1993	2	2
自咎	1992	1	1
自咎	1991	1	1
自咎	1990	2	2
自咎	1989	3	3
自咎	1988	2	2
自咎	1986	3	3
自咎	1985	3	3
自咎	1984	1	1
自咎	1983	1	1
自咎	1982	1	1
自咎	1981	1	1
自咎	1980	1	1
自咎	1962	1	1
自怨自艾	year	sum(match_count)	sum(volume_count)
自怨自艾	2000	18	18
自怨自艾	1999	20	20
自怨自艾	1998	25	25
自怨自艾	1997	12	12
自怨自艾	1996	16	16
自怨自艾	1995	6	6
自怨自艾	1994	4	4
自怨自艾	1993	2	2
自怨自艾	1992	4	4
自怨自艾	1991	6	6
自怨自艾	1990	4	4
自怨自艾	1989	4	4
自怨自艾	1988	19	19
自怨自艾	1987	7	7
自怨自艾	1986	2	2
自怨自艾	1985	14	14
自怨自艾	1984	16	16
自怨自艾	1983	3	3
自怨自艾	1982	2	2
自怨自艾	1981	6	6
自怨自艾	1980	20	20
自怨自艾	1979	2	2
自怨自艾	1978	4	4
自怨自艾	1975	4	4
自怨自艾	1973	4	4
自怨自艾	1961	2	2
自怨自艾	1958	2	2
自责	year	sum(match_count)	sum(volume_count)
自责	2000	12	12
自责	1999	22	19
自责	1998	8	8
自责	1997	14	13
自责	1996	4	4
自责	1995	8	8
自责	1994	6	6
自责	1993	2	2
自责	1991	2	2
自责	1990	6	6
自责	1989	8	6
自责	1988	9	9
自责	1987	2	2
自责	1986	10	8
自责	1985	12	12
自责	1984	26	22
自责	1983	12	12
自责	1982	4	4
自责	1981	4	4
自责	1980	4	4
自责	1979	2	2
自责	1978	2	2
自责	1976	2	2
自责	1975	2	2
自责	1967	2	2
自责	1962	2	2
自责	1961	2	2
自责	1959	4	4
自责	1958	2	2
自责	1957	2	2
自责	1948	2	2
诅	year	sum(match_count)	sum(volume_count)
诅	2000	97	90
诅	1999	85	83
诅	1998	127	121
诅	1997	206	138
诅	1996	78	69
诅	1995	101	101
诅	1994	65	59
诅	1993	91	79
诅	1992	88	86
诅	1991	78	69
诅	1990	103	98
诅	1989	99	98
诅	1988	111	106
诅	1987	96	94
诅	1986	147	146
诅	1985	120	108
诅	1984	86	82
诅	1983	61	59
诅	1982	96	91
诅	1981	64	60
诅	1980	36	32
诅	1979	8	8
诅	1978	9	9
诅	1977	8	8
诅	1976	6	6
诅	1975	2	2
诅	1974	4	4
诅	1973	12	11
诅	1972	2	2
诅	1971	6	6
诅	1970	8	6
诅	1968	6	6
诅	1966	2	2
诅	1965	12	10
诅	1964	14	13
诅	1963	4	4
诅	1962	6	6
诅	1961	6	6
诅	1960	2	2
诅	1959	24	23
诅	1958	29	29
诅	1957	20	19
诅	1956	19	17
诅	1955	6	6
诅	1952	2	2
诅	1931	2	2
诅	1930	1	1
诅咒	year	sum(match_count)	sum(volume_count)
诅咒	2000	886	761
诅咒	1999	1016	837
诅咒	1998	1164	912
诅咒	1997	864	720
诅咒	1996	802	663
诅咒	1995	712	608
诅咒	1994	818	704
诅咒	1993	954	808
诅咒	1992	854	737
诅咒	1991	760	641
诅咒	1990	762	651
诅咒	1989	1002	853
诅咒	1988	932	793
诅咒	1987	918	742
诅咒	1986	1120	902
诅咒	1985	1042	872
诅咒	1984	938	804
诅咒	1983	798	662
诅咒	1982	808	653
诅咒	1981	766	669
诅咒	1980	554	464
诅咒	1979	388	305
诅咒	1978	102	96
诅咒	1977	64	53
诅咒	1976	14	14
诅咒	1975	42	37
诅咒	1974	34	27
诅咒	1973	16	10
诅咒	1972	44	40
诅咒	1971	16	10
诅咒	1970	18	18
诅咒	1968	2	2
诅咒	1967	2	2
诅咒	1966	8	8
诅咒	1965	6	6
诅咒	1964	32	27
诅咒	1963	48	39
诅咒	1962	64	48
诅咒	1961	44	31
诅咒	1960	18	15
诅咒	1959	86	70
诅咒	1958	40	40
诅咒	1957	84	66
诅咒	1956	42	35
诅咒	1955	12	12
