爱	year	sum(match_count)	sum(volume_count)
支持	1934	84	27
支持	1933	66	41
支持	1932	102	28
支持	1931	26	24
支持	1930	84	51
支持	1929	46	26
支持	1928	24	15
支持	1927	42	16
支持	1926	18	8
支持	1925	20	11
支持	1924	8	7
支持	1923	28	15
支持	1922	2	2
支持	1921	26	12
支持	1920	8	3
支持	1918	2	2
支持	1916	4	4
支持	1915	4	2
支持	1914	2	2
支持	1913	4	2
支持	1912	92	3
支持	1908	2	2
支持	1907	2	2
支持	1906	2	2
支持	1904	2	2
支持	1903	48	6
支持	1900	550	65
知足	year	sum(match_count)	sum(volume_count)
知足	2000	1196	904
知足	1999	1208	907
知足	1998	1250	963
知足	1997	1026	756
知足	1996	1188	794
知足	1995	752	622
知足	1994	818	628
知足	1993	1035	829
知足	1992	849	640
知足	1991	562	423
知足	1990	533	427
知足	1989	607	462
知足	1988	802	631
知足	1987	692	580
知足	1986	652	527
知足	1985	702	549
知足	1984	529	438
知足	1983	425	356
知足	1982	313	274
知足	1981	272	241
知足	1980	132	126
知足	1979	134	105
知足	1978	36	29
知足	1977	12	12
知足	1976	8	8
知足	1975	12	10
知足	1974	18	10
知足	1973	10	8
知足	1972	20	20
知足	1971	2	2
知足	1970	6	5
知足	1968	2	2
知足	1966	8	8
知足	1965	12	12
知足	1964	12	12
知足	1963	26	20
知足	1962	26	20
知足	1961	8	6
知足	1960	2	2
知足	1959	18	18
知足	1958	16	16
知足	1957	26	26
知足	1956	12	10
知足	1945	4	2
知足	1936	16	11
知足	1935	2	2
知足	1927	2	2
指望	year	sum(match_count)	sum(volume_count)
指望	2000	14334	6084
指望	1999	13800	5795
指望	1998	14768	5924
指望	1997	13118	4950
指望	1996	11680	4809
指望	1995	11088	4590
指望	1994	11108	4706
指望	1993	12684	5500
指望	1992	11044	4585
指望	1991	9422	4167
指望	1990	8944	4137
指望	1989	10794	4804
指望	1988	11658	5257
指望	1987	9862	4520
指望	1986	9232	4283
指望	1985	10526	4977
指望	1984	9226	4425
指望	1983	8364	3727
指望	1982	7130	3290
指望	1981	6422	2946
指望	1980	4746	2313
指望	1979	3808	1989
指望	1978	1712	928
指望	1977	782	508
指望	1976	502	325
指望	1975	766	429
指望	1974	718	350
指望	1973	400	262
指望	1972	762	214
指望	1971	226	109
指望	1970	68	37
指望	1969	22	16
指望	1968	24	8
指望	1967	18	16
指望	1966	238	153
指望	1965	668	333
指望	1964	740	433
指望	1963	1012	464
指望	1962	944	430
指望	1961	576	249
指望	1960	340	189
指望	1959	926	502
指望	1958	1042	602
指望	1957	982	524
指望	1956	1098	481
指望	1955	750	212
指望	1954	40	18
指望	1953	26	13
指望	1952	10	8
指望	1951	16	11
指望	1950	20	9
指望	1949	16	11
指望	1948	4	4
指望	1947	6	4
指望	1945	12	2
指望	1944	10	5
指望	1939	2	2
指望	1936	10	4
指望	1934	6	6
指望	1933	2	2
指望	1932	4	4
指望	1925	2	2
指望	1903	18	3
指望	1900	8	5
志愿	year	sum(match_count)	sum(volume_count)
志愿	2000	26296	6028
志愿	1999	20440	5933
志愿	1998	27404	5867
志愿	1997	19408	4821
志愿	1996	16326	4599
志愿	1995	15820	4916
志愿	1994	15330	4793
志愿	1993	12780	5169
志愿	1992	10174	4362
志愿	1991	9226	4264
志愿	1990	9030	4118
志愿	1989	10858	4789
志愿	1988	10050	4699
志愿	1987	9234	4632
志愿	1986	9134	4352
志愿	1985	9584	4881
志愿	1984	8760	4303
志愿	1983	6852	3645
志愿	1982	6236	3061
志愿	1981	5672	2862
志愿	1980	4156	2235
志愿	1979	3640	1948
志愿	1978	1334	800
志愿	1977	612	411
志愿	1976	358	250
志愿	1975	502	280
志愿	1974	440	252
志愿	1973	400	268
志愿	1972	188	141
志愿	1971	166	97
志愿	1970	76	48
志愿	1969	70	59
志愿	1968	12	10
志愿	1967	22	15
志愿	1966	182	95
志愿	1965	438	250
志愿	1964	386	196
志愿	1963	346	195
志愿	1962	552	299
志愿	1961	384	186
志愿	1960	284	169
志愿	1959	428	309
志愿	1958	968	455
志愿	1957	758	408
志愿	1956	666	323
志愿	1955	394	95
志愿	1954	36	18
志愿	1953	58	32
志愿	1952	4	3
志愿	1951	18	5
志愿	1950	26	11
志愿	1949	268	28
志愿	1948	32	7
志愿	1946	2	2
志愿	1945	6	5
志愿	1943	2	2
志愿	1942	2	2
志愿	1936	12	12
志愿	1935	2	2
志愿	1934	4	4
志愿	1933	6	6
志愿	1932	6	4
志愿	1931	4	2
志愿	1930	6	4
志愿	1927	14	3
志愿	1926	4	2
志愿	1925	2	2
志愿	1923	6	3
志愿	1921	2	2
志愿	1920	4	2
志愿	1912	2	2
志愿	1906	2	2
志愿	1903	22	5
志愿	1900	26	15
挚爱	year	sum(match_count)	sum(volume_count)
挚爱	2000	170	164
挚爱	1999	198	191
挚爱	1998	166	155
挚爱	1997	134	132
挚爱	1996	144	136
挚爱	1995	180	173
挚爱	1994	126	124
挚爱	1993	124	120
挚爱	1992	148	127
挚爱	1991	108	101
挚爱	1990	132	115
挚爱	1989	104	101
挚爱	1988	156	148
挚爱	1987	128	124
挚爱	1986	94	92
挚爱	1985	104	96
挚爱	1984	82	77
挚爱	1983	118	109
挚爱	1982	86	78
挚爱	1981	76	62
挚爱	1980	52	50
挚爱	1979	12	12
挚爱	1978	4	4
挚爱	1959	2	2
挚爱	1958	2	2
挚爱	1957	2	2
致敬	year	sum(match_count)	sum(volume_count)
致敬	2000	1824	1365
致敬	1999	2000	1461
致敬	1998	2168	1353
致敬	1997	1486	1080
致敬	1996	1434	1037
致敬	1995	1590	1226
致敬	1994	1318	959
致敬	1993	1716	1290
致敬	1992	1312	1001
致敬	1991	1388	1010
致敬	1990	1146	917
致敬	1989	1550	1132
致敬	1988	1438	1059
致敬	1987	1376	1083
致敬	1986	1526	1096
致敬	1985	1618	1221
致敬	1984	1654	1194
致敬	1983	1388	1012
致敬	1982	1158	882
致敬	1981	1062	777
致敬	1980	888	675
致敬	1979	898	630
致敬	1978	464	361
致敬	1977	272	207
致敬	1976	136	77
致敬	1975	60	50
致敬	1974	98	66
致敬	1973	114	74
致敬	1972	96	60
致敬	1971	166	56
致敬	1970	64	28
致敬	1969	10	7
致敬	1968	18	10
致敬	1967	52	29
致敬	1966	102	44
致敬	1965	150	98
致敬	1964	284	133
致敬	1963	238	104
致敬	1962	184	107
致敬	1961	150	105
致敬	1960	98	73
致敬	1959	314	211
致敬	1958	252	176
致敬	1957	338	190
致敬	1956	268	158
致敬	1955	66	48
致敬	1954	10	6
致敬	1953	4	4
致敬	1951	6	4
致敬	1950	8	4
致敬	1949	20	8
致敬	1946	2	2
致敬	1945	2	2
致敬	1939	2	2
致敬	1938	2	2
致敬	1936	2	2
致敬	1930	2	2
致敬	1927	2	2
致敬	1925	2	2
致谢	year	sum(match_count)	sum(volume_count)
致谢	2000	5234	3025
致谢	1999	3683	2369
致谢	1998	3728	2286
致谢	1997	3625	1970
致谢	1996	3284	2195
致谢	1995	3117	2010
致谢	1994	3356	2208
致谢	1993	3372	2365
致谢	1992	3388	2097
致谢	1991	3168	2099
致谢	1990	3112	1785
致谢	1989	3219	2003
致谢	1988	3579	2139
致谢	1987	3656	2104
致谢	1986	3425	2002
致谢	1985	3977	2273
致谢	1984	3725	1851
致谢	1983	3978	1920
致谢	1982	3243	1532
致谢	1981	3604	1600
致谢	1980	2146	1083
致谢	1979	1922	913
致谢	1978	668	347
致谢	1977	216	139
致谢	1976	126	76
致谢	1975	130	54
致谢	1974	126	48
致谢	1973	152	78
致谢	1972	28	26
致谢	1971	4	4
致谢	1970	2	2
致谢	1969	2	2
致谢	1968	2	2
致谢	1967	18	12
致谢	1966	132	45
致谢	1965	202	74
致谢	1964	142	56
致谢	1963	146	91
致谢	1962	100	73
致谢	1961	42	32
致谢	1960	40	36
致谢	1959	66	58
致谢	1958	78	62
致谢	1957	124	101
致谢	1956	38	36
致谢	1955	16	14
致谢	1954	8	4
致谢	1953	12	10
致谢	1950	2	2
致谢	1948	2	2
致谢	1945	2	2
致谢	1934	4	4
致谢	1920	2	2
致谢	1900	6	6
中意	year	sum(match_count)	sum(volume_count)
中意	2000	1938	1366
中意	1999	2028	1423
中意	1998	2396	1491
中意	1997	1988	1224
中意	1996	1937	1240
中意	1995	1964	1234
中意	1994	2202	1413
中意	1993	2160	1475
中意	1992	2064	1219
中意	1991	1780	1101
中意	1990	1290	982
中意	1989	1360	978
中意	1988	1836	1270
中意	1987	1728	1024
中意	1986	1653	1001
中意	1985	1450	1027
中意	1984	1568	1097
中意	1983	1212	875
中意	1982	872	672
中意	1981	1024	722
中意	1980	812	422
中意	1979	620	358
中意	1978	94	82
中意	1977	40	36
中意	1976	18	18
中意	1975	46	44
中意	1974	44	32
中意	1973	48	29
中意	1972	36	35
中意	1971	70	23
中意	1970	32	11
中意	1968	4	4
中意	1967	4	4
中意	1966	16	12
中意	1965	18	18
中意	1964	34	30
中意	1963	30	30
中意	1962	58	54
中意	1961	26	25
中意	1960	24	20
中意	1959	44	36
中意	1958	74	54
中意	1957	76	72
中意	1956	44	42
中意	1955	34	21
中意	1953	2	2
中意	1952	2	2
中意	1949	2	2
中意	1948	2	2
中意	1938	2	2
中意	1937	2	2
中意	1935	2	2
中意	1934	2	2
中意	1931	6	4
中意	1929	2	2
中意	1923	2	2
中意	1916	2	2
中意	1901	2	2
中意	1900	2	2
钟	year	sum(match_count)	sum(volume_count)
钟	2000	49064	9693
钟	1999	51634	9432
钟	1998	50850	9303
钟	1997	46076	7821
钟	1996	43730	7747
钟	1995	40514	8130
钟	1994	40272	7446
钟	1993	50716	8648
钟	1992	40674	7530
钟	1991	35618	6800
钟	1990	39002	6891
钟	1989	44942	8335
钟	1988	44012	8737
钟	1987	46958	8787
钟	1986	52204	8887
钟	1985	56328	9423
钟	1984	53590	9053
钟	1983	47650	7684
钟	1982	42466	6899
钟	1981	37116	6204
钟	1980	31570	5086
钟	1979	24700	4541
钟	1978	12398	2643
钟	1977	7762	1660
钟	1976	3542	987
钟	1975	4194	1110
钟	1974	3398	856
钟	1973	4064	964
钟	1972	2938	694
钟	1971	656	236
钟	1970	780	170
钟	1969	154	68
钟	1968	132	63
钟	1967	108	76
钟	1966	1556	450
钟	1965	3662	805
钟	1964	3276	734
钟	1963	2994	667
钟	1962	3136	669
钟	1961	1908	435
钟	1960	1352	393
钟	1959	2446	789
钟	1958	2096	660
钟	1957	1380	599
钟	1956	2396	683
钟	1955	290	134
钟	1954	94	32
钟	1953	118	34
钟	1952	84	28
钟	1951	278	26
钟	1950	38	15
钟	1949	152	47
钟	1948	18	12
钟	1947	40	16
钟	1946	12	8
钟	1945	34	5
钟	1944	10	4
钟	1943	2	2
钟	1942	2	2
钟	1940	4	4
钟	1939	34	15
钟	1938	46	17
钟	1937	48	12
钟	1936	20	13
钟	1935	16	14
钟	1934	12	4
钟	1933	30	13
钟	1932	20	15
钟	1931	8	8
钟	1930	32	20
钟	1929	14	12
钟	1928	16	11
钟	1927	28	11
钟	1926	8	6
钟	1925	4	4
钟	1924	8	6
钟	1923	10	4
钟	1922	2	2
钟	1921	20	7
钟	1920	14	2
钟	1916	4	3
钟	1913	4	2
钟	1912	2	2
钟	1908	4	4
钟	1903	8	4
钟	1902	2	2
钟	1900	64	20
钟爱	year	sum(match_count)	sum(volume_count)
钟爱	2000	483	452
钟爱	1999	491	440
钟爱	1998	503	463
钟爱	1997	433	401
钟爱	1996	396	365
钟爱	1995	377	356
钟爱	1994	398	352
钟爱	1993	413	381
钟爱	1992	345	329
钟爱	1991	302	282
钟爱	1990	267	249
钟爱	1989	266	245
钟爱	1988	264	257
钟爱	1987	257	236
钟爱	1986	202	186
钟爱	1985	324	302
钟爱	1984	215	210
钟爱	1983	204	194
钟爱	1982	202	188
钟爱	1981	140	137
钟爱	1980	99	93
钟爱	1979	60	60
钟爱	1978	4	4
钟爱	1977	6	6
钟爱	1976	2	2
钟爱	1975	2	2
钟爱	1973	2	2
钟爱	1971	2	2
钟爱	1966	4	3
钟爱	1962	2	2
钟爱	1957	2	2
钟爱	1956	2	2
钟爱	1945	2	2
钟爱	1933	2	2
钟情	year	sum(match_count)	sum(volume_count)
钟情	2000	238	222
钟情	1999	220	214
钟情	1998	268	248
钟情	1997	208	184
钟情	1996	161	159
钟情	1995	187	175
钟情	1994	155	143
钟情	1993	160	153
钟情	1992	122	112
钟情	1991	107	104
钟情	1990	98	89
钟情	1989	129	121
钟情	1988	132	126
钟情	1987	141	136
钟情	1986	84	81
钟情	1985	66	65
钟情	1984	98	94
钟情	1983	38	38
钟情	1982	86	84
钟情	1981	58	58
钟情	1980	48	47
钟情	1979	28	27
钟情	1978	2	2
钟情	1977	8	8
钟情	1975	20	10
钟情	1972	4	4
钟情	1969	2	2
钟情	1967	2	2
钟情	1964	6	6
钟情	1963	2	2
钟情	1961	2	2
钟情	1959	2	2
钟情	1958	4	4
钟情	1957	8	8
钟情	1956	2	2
重	year	sum(match_count)	sum(volume_count)
重	2000	506178	41969
重	1999	478444	38371
重	1998	451194	36534
重	1997	415826	32526
重	1996	396964	32346
重	1995	399646	35146
重	1994	407332	34259
重	1993	445152	37383
重	1992	410476	33863
重	1991	394118	32730
重	1990	352086	32011
重	1989	371784	36761
重	1988	377346	39968
重	1987	347414	37951
重	1986	304374	35163
重	1985	302060	35212
重	1984	267570	32957
重	1983	236020	27379
重	1982	202064	24452
重	1981	176316	21397
重	1980	116452	17236
重	1979	91448	15191
重	1978	37984	8404
重	1977	24248	5333
重	1976	16474	3666
重	1975	19170	4443
重	1974	13920	3766
重	1973	12816	3081
重	1972	10314	2191
重	1971	4694	1217
重	1970	3478	1040
重	1969	1798	630
重	1968	1104	480
重	1967	2298	765
重	1966	7924	1679
重	1965	18424	2850
重	1964	21148	3307
重	1963	20890	3356
重	1962	20804	3616
重	1961	10246	1939
重	1960	9906	1916
重	1959	24274	4601
重	1958	28724	5204
重	1957	30476	6182
重	1956	21264	4920
重	1955	9850	1533
重	1954	1324	338
重	1953	1218	334
重	1952	782	262
重	1951	740	237
重	1950	490	211
重	1949	3458	253
重	1948	266	120
重	1947	156	95
重	1946	62	45
重	1945	140	48
重	1944	20	14
重	1943	22	15
重	1942	18	14
重	1941	70	44
重	1940	80	33
重	1939	222	94
重	1938	214	74
重	1937	352	174
重	1936	780	294
重	1935	306	181
重	1934	176	101
重	1933	202	102
重	1932	282	108
重	1931	162	95
重	1930	292	113
重	1929	106	79
重	1928	72	49
重	1927	132	44
重	1926	48	32
重	1925	38	25
重	1924	238	152
重	1923	70	39
重	1922	28	15
重	1921	74	34
重	1920	20	11
重	1919	8	7
重	1918	4	4
重	1917	4	4
重	1916	24	11
重	1915	14	12
重	1914	6	6
重	1913	14	14
重	1912	62	6
重	1911	6	6
重	1910	8	8
重	1909	10	5
重	1908	18	13
重	1907	2	2
重	1906	8	7
重	1905	18	11
重	1904	32	28
重	1903	42	33
重	1902	8	8
重	1901	20	11
重	1900	606	125
重视	year	sum(match_count)	sum(volume_count)
重视	2000	462906	23673
重视	1999	431834	21823
重视	1998	426632	20475
重视	1997	387254	18230
重视	1996	383170	18183
重视	1995	369842	19676
重视	1994	396720	19437
重视	1993	420666	21410
重视	1992	406526	19238
重视	1991	400028	19057
重视	1990	353754	18499
重视	1989	368052	21278
重视	1988	399780	23374
重视	1987	374202	21785
重视	1986	329590	19430
重视	1985	336116	20588
重视	1984	287156	19077
重视	1983	257380	15621
重视	1982	220052	14239
重视	1981	186594	12368
重视	1980	109140	9809
重视	1979	73736	8353
重视	1978	26062	4342
重视	1977	14610	2507
重视	1976	7646	1776
重视	1975	9996	2161
重视	1974	8010	1786
重视	1973	5650	1319
重视	1972	4210	909
重视	1971	1442	354
重视	1970	812	212
重视	1969	460	130
重视	1968	226	115
重视	1967	548	133
重视	1966	1668	466
重视	1965	3392	753
重视	1964	3216	824
重视	1963	3272	971
重视	1962	3548	1048
重视	1961	1474	489
重视	1960	1956	520
重视	1959	3048	1089
重视	1958	3100	1165
重视	1957	4074	1442
重视	1956	2630	1028
重视	1955	3312	361
重视	1954	188	61
重视	1953	224	46
重视	1952	410	79
重视	1951	140	36
重视	1950	86	24
重视	1949	3556	64
重视	1948	78	20
重视	1947	4	4
重视	1946	4	4
重视	1945	24	5
重视	1944	6	2
重视	1940	4	4
重视	1939	32	7
重视	1938	6	6
重视	1937	34	11
重视	1936	140	14
重视	1935	4	4
重视	1934	44	14
重视	1933	18	8
重视	1932	56	16
重视	1931	14	7
重视	1930	14	9
重视	1929	10	8
重视	1928	2	2
重视	1927	14	3
重视	1925	4	2
重视	1924	16	2
重视	1923	12	3
重视	1921	4	2
重视	1920	2	2
重视	1912	62	3
重视	1908	2	2
重视	1903	18	5
重视	1900	414	48
重在	year	sum(match_count)	sum(volume_count)
重在	2000	3	3
重在	1999	2	2
重在	1998	1	1
重在	1997	9	6
重在	1995	2	2
重在	1994	1	1
重在	1991	4	2
重在	1987	1	1
瞩目	year	sum(match_count)	sum(volume_count)
瞩目	2000	19620	7981
瞩目	1999	21044	7927
瞩目	1998	20070	7448
瞩目	1997	17218	6523
瞩目	1996	15162	6139
瞩目	1995	14860	5929
瞩目	1994	15854	6445
瞩目	1993	16744	7106
瞩目	1992	15992	6301
瞩目	1991	14754	6066
瞩目	1990	12880	5465
瞩目	1989	12438	5819
瞩目	1988	11876	6064
瞩目	1987	9706	5097
瞩目	1986	7302	4043
瞩目	1985	6890	3858
瞩目	1984	5492	3142
瞩目	1983	3920	2493
瞩目	1982	3220	2049
瞩目	1981	2294	1478
瞩目	1980	1264	896
瞩目	1979	776	575
瞩目	1978	352	283
瞩目	1977	132	125
瞩目	1976	78	62
瞩目	1975	70	60
瞩目	1974	46	42
瞩目	1973	32	22
瞩目	1972	14	12
瞩目	1971	18	18
瞩目	1969	2	2
瞩目	1968	2	2
瞩目	1967	4	4
瞩目	1966	12	12
瞩目	1965	28	28
瞩目	1964	16	16
瞩目	1963	38	30
瞩目	1962	32	28
瞩目	1961	8	8
瞩目	1960	14	14
瞩目	1959	18	18
瞩目	1958	12	12
瞩目	1957	16	14
瞩目	1956	2	2
瞩目	1955	118	46
瞩目	1952	8	8
瞩目	1951	8	4
瞩目	1949	28	15
瞩目	1947	2	2
瞩目	1939	12	3
瞩目	1936	4	4
瞩目	1915	2	2
瞩目	1912	2	2
瞩目	1900	6	6
瞩望	year	sum(match_count)	sum(volume_count)
瞩望	2000	34	31
瞩望	1999	35	34
瞩望	1998	16	16
瞩望	1997	32	32
瞩望	1996	24	24
瞩望	1995	8	8
瞩望	1994	32	30
瞩望	1993	16	14
瞩望	1992	22	22
瞩望	1991	36	36
瞩望	1990	22	22
瞩望	1989	32	28
瞩望	1988	20	17
瞩望	1987	44	43
瞩望	1986	30	30
瞩望	1985	37	35
瞩望	1984	32	31
瞩望	1983	18	18
瞩望	1982	22	22
瞩望	1981	22	22
瞩望	1980	14	14
瞩望	1979	10	10
瞩望	1977	6	6
瞩望	1976	4	4
瞩望	1975	6	6
瞩望	1974	6	6
瞩望	1965	4	4
瞩望	1956	2	2
主持	year	sum(match_count)	sum(volume_count)
主持	2000	166534	16789
主持	1999	156642	15642
主持	1998	154176	15081
主持	1997	120776	12824
主持	1996	117020	12535
主持	1995	122322	14714
主持	1994	123816	13365
主持	1993	137568	15002
主持	1992	113316	13228
主持	1991	114986	13074
主持	1990	91492	12490
主持	1989	100670	14347
主持	1988	95716	14904
主持	1987	84810	14057
主持	1986	73488	12737
主持	1985	71334	13291
主持	1984	60172	11817
主持	1983	49742	9854
主持	1982	41520	8537
主持	1981	38212	7708
主持	1980	27750	5955
主持	1979	20122	5067
主持	1978	10252	2712
主持	1977	8102	1802
主持	1976	3002	1070
主持	1975	2690	1156
主持	1974	2868	1047
主持	1973	2220	728
主持	1972	2036	552
主持	1971	1402	314
主持	1970	954	235
主持	1969	582	133
主持	1968	324	117
主持	1967	794	222
主持	1966	1076	361
主持	1965	1044	433
主持	1964	1366	576
主持	1963	2158	712
主持	1962	2152	829
主持	1961	1146	454
主持	1960	1026	345
主持	1959	1676	763
主持	1958	1888	894
主持	1957	2496	1057
主持	1956	1174	614
主持	1955	1734	325
主持	1954	156	46
主持	1953	116	54
主持	1952	74	50
主持	1951	116	51
主持	1950	134	45
主持	1949	892	65
主持	1948	70	38
主持	1947	54	21
主持	1946	8	8
主持	1945	36	15
主持	1944	4	4
主持	1943	4	4
主持	1942	2	2
主持	1941	6	6
主持	1939	32	18
主持	1938	54	23
主持	1937	20	14
主持	1936	86	34
主持	1935	40	30
主持	1934	46	31
主持	1933	42	26
主持	1932	36	24
主持	1931	36	22
主持	1930	32	16
主持	1929	22	16
主持	1928	4	2
主持	1927	16	4
主持	1925	78	14
主持	1924	10	10
主持	1923	18	10
主持	1922	8	4
主持	1921	6	4
主持	1920	2	2
主持	1916	6	2
主持	1915	4	4
主持	1912	88	3
主持	1911	2	2
主持	1906	2	2
主持	1905	4	4
主持	1903	4	4
主持	1900	246	41
注	year	sum(match_count)	sum(volume_count)
注	2000	88288	21531
注	1999	81446	20212
注	1998	74597	19207
注	1997	64705	16423
注	1996	59857	16226
注	1995	63030	16816
注	1994	68560	17526
注	1993	72078	18762
注	1992	67744	17260
注	1991	61588	16552
注	1990	56737	15764
注	1989	59781	17937
注	1988	62770	19071
注	1987	59488	17989
注	1986	51766	16134
注	1985	52222	16303
注	1984	45761	14676
注	1983	44042	12854
注	1982	36738	11240
注	1981	30792	9913
注	1980	22334	7734
注	1979	15068	5990
注	1978	5958	2831
注	1977	3264	1514
注	1976	1942	1046
注	1975	3720	1315
注	1974	2139	1035
注	1973	1732	907
注	1972	1726	617
注	1971	862	342
注	1970	542	270
注	1969	250	150
注	1968	216	133
注	1967	238	153
注	1966	1054	449
注	1965	1596	737
注	1964	1880	880
注	1963	2054	1015
注	1962	2308	1131
注	1961	958	527
注	1960	1278	566
注	1959	2548	1247
注	1958	2442	1282
注	1957	3146	1438
注	1956	2554	1043
注	1955	1870	449
注	1954	106	58
注	1953	256	94
注	1952	112	76
注	1951	150	73
注	1950	162	65
注	1949	666	99
注	1948	48	39
注	1947	16	15
注	1946	18	17
注	1945	38	14
注	1944	8	7
注	1943	4	4
注	1942	4	4
注	1941	4	4
注	1940	74	17
注	1939	132	33
注	1938	44	27
注	1937	50	41
注	1936	116	59
注	1935	98	76
注	1934	70	39
注	1933	44	34
注	1932	30	25
注	1931	24	19
注	1930	44	32
注	1929	22	19
注	1928	20	13
注	1927	12	9
注	1926	2	2
注	1925	8	8
注	1924	16	12
注	1923	24	13
注	1922	6	3
注	1921	4	4
注	1920	4	4
注	1913	8	5
注	1912	10	5
注	1911	2	2
注	1908	2	2
注	1906	4	4
注	1905	4	4
注	1904	2	2
注	1903	24	12
注	1902	2	2
注	1901	6	6
注	1900	156	55
注意	year	sum(match_count)	sum(volume_count)
注意	2000	600214	25376
注意	1999	542700	23259
注意	1998	561392	22259
注意	1997	477042	19319
注意	1996	483284	19791
注意	1995	480434	22342
注意	1994	523600	20879
注意	1993	588954	23205
注意	1992	565108	20872
注意	1991	564018	20268
注意	1990	514526	19923
注意	1989	568762	23248
注意	1988	620516	25735
注意	1987	653506	24716
注意	1986	568462	22543
注意	1985	592972	23529
注意	1984	550664	22610
注意	1983	483954	18777
注意	1982	437830	17194
注意	1981	373284	15062
注意	1980	245914	12476
注意	1979	191430	11306
注意	1978	77944	6516
注意	1977	46754	3963
注意	1976	29108	2894
注意	1975	37126	3530
注意	1974	26316	2871
注意	1973	26716	2578
注意	1972	21444	1712
注意	1971	9028	975
注意	1970	5678	726
注意	1969	4184	503
注意	1968	2002	462
注意	1967	4466	597
注意	1966	13284	1328
注意	1965	24330	2145
注意	1964	31250	2422
注意	1963	33422	2340
注意	1962	35328	2747
注意	1961	18128	1549
注意	1960	18092	1580
注意	1959	44418	3742
注意	1958	49676	4146
注意	1957	56716	4908
注意	1956	42206	4144
注意	1955	17148	1142
注意	1954	2804	298
注意	1953	3416	347
注意	1952	2046	300
注意	1951	2380	255
注意	1950	1340	251
注意	1949	5946	202
注意	1948	680	159
注意	1947	334	126
注意	1946	178	71
注意	1945	282	44
注意	1944	276	20
注意	1943	40	15
注意	1942	24	10
注意	1941	124	52
注意	1940	168	23
注意	1939	504	99
注意	1938	356	74
注意	1937	934	129
注意	1936	706	176
注意	1935	500	152
注意	1934	350	118
注意	1933	548	119
注意	1932	416	103
注意	1931	250	83
注意	1930	396	101
注意	1929	148	68
注意	1928	172	53
注意	1927	268	39
注意	1926	126	30
注意	1925	124	23
注意	1924	300	39
注意	1923	338	34
注意	1922	46	9
注意	1921	100	21
注意	1920	22	5
注意	1918	2	2
注意	1917	2	2
注意	1916	10	6
注意	1915	24	14
注意	1914	16	4
注意	1913	8	6
注意	1912	100	5
注意	1910	2	2
注意	1909	4	4
注意	1908	4	3
注意	1907	2	2
注意	1906	30	3
注意	1904	4	2
注意	1903	36	6
注意	1901	2	2
注意	1900	1274	73
注重	year	sum(match_count)	sum(volume_count)
注重	2000	130390	13408
注重	1999	116206	11986
注重	1998	112110	11501
注重	1997	102244	9941
注重	1996	97738	10081
注重	1995	90836	9828
注重	1994	99692	10722
注重	1993	98246	11355
注重	1992	90896	10433
注重	1991	86290	10327
注重	1990	72826	9624
注重	1989	74718	10694
注重	1988	77186	11668
注重	1987	63142	10409
注重	1986	49186	8875
